2.131628207280300558e-14,3.487025445800634449e-01,3.614082630386304951e-01,2.004893702105157161e-01,3.019260562391513636e-01,3.760891676779688497e-01,5.430536444467127799e-01,2.628960224719187888e-01,3.669717780231185333e-01,3.014736093103186354e-01,7.011344317033079143e-01,2.537639383771429502e-01,3.140305013834169268e-01,2.721780043019919049e-01,3.720750923706842572e-01,3.497241837162814448e-01,3.841585099840864048e-01,3.856742164792730243e-01,4.546142377007127422e-01,2.918265714293351021e-01,3.574040023760913787e-01,2.785264064789666483e-01,5.236707423575673870e-01,3.601087929087640749e-01,3.435319563471759263e-01,1.127026039203061547e+00,3.169392554928069927e-01,2.677202687561328620e-01,2.471548369066240980e-01,1.779877921113938166e-01,2.524601079410764282e-01,3.124130550224041292e-01,3.099937542323234485e-01,2.803530786342890435e-01,4.643533724215385128e-01,2.921503731776172730e-01,2.986844028250122962e-01,2.453115063996764711e-01,2.864761787734836362e-01,3.371531429088571175e-01,2.984350811702850548e-01,2.512472314500587833e-01,7.564215180681985728e-01,2.694619546548546740e-01,2.444130391554494297e-01,2.452977151087604168e-01,2.834550924571415109e-01,3.752052876387583780e-01,2.400640692283707578e-01,2.331565738381226049e-01,2.399371764902302750e-01,2.793673939641805326e-01,3.231308722771719655e-01,3.365235048066124168e-01,2.805427858847422407e-01,2.653142231464257206e-01,3.430214755154779027e-01,2.739857851375497866e-01,2.874568452574977062e-01,2.317758486470135049e-01,3.465290644682575971e-01,2.488556652199687136e-01,4.580943404025124011e-01,2.501017817022901379e-01,3.054544128341557530e-01,3.824782019344425965e-01,2.935679147499894448e-01,3.722421103483647409e-01,5.717276228758502166e-01,3.695330144017847651e-01,9.041063194861675978e-01,2.753703716041659977e-01,4.097862580890163642e-01,3.278729122750325686e-01,2.955105394020288712e-01,2.906010397334073403e-01,7.356122736502876958e-01,5.262338906210286549e-01,3.985294589583000535e-01,3.199375141370650599e-01,2.973817783601192533e-01,2.690849930218627284e-01,4.306746428371801549e-01,3.561048890656941524e-01,3.132316675715437482e-01,3.701899977055922442e-01,3.856379310746156364e-01,3.125555866695555185e-01,3.243664420292102779e-01,4.532257746990628888e-01,3.547807297367877588e-01,2.790979364582659716e-01,4.439638602787419064e-01,3.251107178530725506e-01,2.982860498212807077e-01,3.331159097489773124e-01,2.993660493007692658e-01,3.601667919146263053e-01,2.817488716763215661e-01,3.487751226250004333e-01,2.643714169778419443e-01
3.487025445800634449e-01,0.000000000000000000e+00,4.868833286975171593e-01,3.204455177359015750e-01,2.139231453334777822e-01,2.973828865295490287e-01,3.891460337301029249e-01,2.944736683604969318e-01,2.420470222178421338e-01,2.371842856136663347e-01,5.628456160535362240e-01,2.706105698895102663e-01,3.903992143365639933e-01,2.605619550184892219e-01,3.745085800916398977e-01,3.663461288454801235e-01,2.997661707229537509e-01,3.294863432618347909e-01,4.617876841936501275e-01,2.969275004669487128e-01,2.970813775773539778e-01,2.345016544626217225e-01,3.942713084560598436e-01,3.258610129390804300e-01,2.540184325946986954e-01,1.044043178955482709e+00,2.923396964043126767e-01,2.574591105760686283e-01,1.996701142872101542e-01,2.360008235171073832e-01,2.154724835054052656e-01,3.444776058102518856e-01,2.656787491202228235e-01,2.013673164668239313e-01,3.098765446976695648e-01,2.630146449401601361e-01,3.533846104395947929e-01,2.496025768696925606e-01,2.722559260632966271e-01,2.634394843221274929e-01,2.112934089601105070e-01,2.500372021615548945e-01,6.339800298579117976e-01,2.423510743363115338e-01,2.573297299526253745e-01,2.522840586447123723e-01,2.610684186072129709e-01,3.778129652370587621e-01,2.453295298809068381e-01,2.442215344901317309e-01,2.556195852430861448e-01,2.860107970511737152e-01,3.175346943582282311e-01,3.440656769574059748e-01,2.378163463613436335e-01,2.321194522487164402e-01,2.703941441082609032e-01,2.393400354338880431e-01,2.939626896074694073e-01,2.793010128337591880e-01,3.147297953173013862e-01,3.102335705719689862e-01,4.873165103813577037e-01,2.528193997339072130e-01,2.773884932646232260e-01,3.660974796763400985e-01,2.477163309283865189e-01,2.647569221840943010e-01,4.945998686318976434e-01,2.957522218507184775e-01,9.728232510742478301e-01,2.141302726420954983e-01,2.833839517803047325e-01,2.428913440155311410e-01,2.241727864052094343e-01,2.457630334092464341e-01,6.848586441794812796e-01,5.089088158208795454e-01,4.134754981286909992e-01,2.472496652225555369e-01,2.335464980831163384e-01,2.364603508065811210e-01,3.509604079812880251e-01,2.597600817746646973e-01,2.161525941769767423e-01,3.756135621633965860e-01,3.426419802161518868e-01,3.471529638238087800e-01,2.728505856282021913e-01,3.469886633598573411e-01,2.548376585423319796e-01,2.571567586999574662e-01,3.421704562777634351e-01,2.269121815438478462e-01,2.417961851571660548e-01,3.390955113757023742e-01,2.080612940276869161e-01,3.014911950977806621e-01,2.283486546644890591e-01,2.603025231143130114e-01,2.286812571556262608e-01
3.614082630386304951e-01,4.868833286975171593e-01,0.000000000000000000e+00,4.193717460127327490e-01,4.969358481941354988e-01,6.013538942117891972e-01,5.567969316194982810e-01,3.924483087311514407e-01,4.482793284945960632e-01,4.376415259351844611e-01,7.161624454077413215e-01,3.894838222084993085e-01,4.472195736357782447e-01,3.846442795248461444e-01,4.129615175259204740e-01,4.835047811620191149e-01,4.336169236450877484e-01,4.489087010243026921e-01,5.038194397285460369e-01,4.800236136272648668e-01,4.351977171964287461e-01,4.368529670343874738e-01,5.651640700031606013e-01,4.641268259535104024e-01,4.299978786432329114e-01,1.221612204323022421e+00,4.682604281639123345e-01,4.131482411661560050e-01,3.679896113488485554e-01,3.547598083579990291e-01,3.845566150797652405e-01,3.734358156911167237e-01,4.573589885578732694e-01,4.372676986260712884e-01,4.613677186719252754e-01,4.046988878479326202e-01,4.131263058780685338e-01,3.731873920052816151e-01,4.139785844924518399e-01,4.191694077985425038e-01,4.028834340563904881e-01,4.716089587315300813e-01,7.176452411398281939e-01,3.908304764692853706e-01,4.030039849697781840e-01,4.144651403750541085e-01,4.143337628804076855e-01,5.306359513526479610e-01,3.866477330119478806e-01,3.835582935055862341e-01,3.705323880648223600e-01,3.980252274046172101e-01,4.536898316872336467e-01,4.383528221339967335e-01,4.106549536545249790e-01,4.633931448586086077e-01,4.847709496660559392e-01,4.139821847365592333e-01,4.803191379554243579e-01,4.369603128404093706e-01,4.505710545603365258e-01,4.861316324431722569e-01,5.454923133340312535e-01,4.551172694647810379e-01,4.657292770664240855e-01,5.087068891598287568e-01,4.070999479232235707e-01,4.901567093411787202e-01,6.563857976372895475e-01,4.823322807364303078e-01,9.191153026995237951e-01,4.197780853330065343e-01,5.554817462584693555e-01,4.591204174082923473e-01,4.163618193163280967e-01,3.855951380179872823e-01,9.394174777305163149e-01,5.560786582548620238e-01,5.077293476341159240e-01,3.886598519138770857e-01,4.337762821700249516e-01,3.910749133632427377e-01,5.523470807365405966e-01,4.322257959803816885e-01,4.321018829756726465e-01,4.995277844628964736e-01,5.824921630096565606e-01,4.273970034766021442e-01,4.019082216637155369e-01,4.580788114147911205e-01,4.470074437704540937e-01,4.083653246565646100e-01,5.042789493656105737e-01,4.432267925184854018e-01,4.395158233835889661e-01,4.731107736126487495e-01,4.244912368692453919e-01,4.331270866949412657e-01,4.465366609890806249e-01,4.888558136626306450e-01,4.496219862540475898e-01
2.004893702105157161e-01,3.204455177359015750e-01,4.193717460127327490e-01,0.000000000000000000e+00,2.120037389584977783e-01,2.064975377258265743e-01,4.722792308669643280e-01,1.786287262547976429e-01,3.570715436603927317e-01,2.610873423287332074e-01,7.265750051125994258e-01,2.248826145738519466e-01,2.484394612067986063e-01,1.704932461109632813e-01,3.862512680918469554e-01,3.108208778933300165e-01,3.283084158223177340e-01,3.028917655048242175e-01,3.411212426219237814e-01,2.986177496385694630e-01,2.634730958066168194e-01,2.340504264401543910e-01,5.307838939775002540e-01,3.121936414155431772e-01,3.375185401172602351e-01,1.231163082180925628e+00,2.397108770556971580e-01,1.907036383182785233e-01,1.692922814767663375e-01,1.721213073438738750e-01,1.551216589778225963e-01,2.996807444564191236e-01,2.831102339221625019e-01,2.340583087310059707e-01,3.931995370737638718e-01,2.483787421058429867e-01,2.438872389008219788e-01,1.600183120819212990e-01,2.068112856262386279e-01,2.738999611656447453e-01,2.678310677692234965e-01,2.183526372558741713e-01,8.064373693357698158e-01,2.099649587588443556e-01,1.621118706079801575e-01,1.886066442964758894e-01,2.534238317280080866e-01,4.092646492217633103e-01,1.686723761689035150e-01,1.666292870847168039e-01,1.894107468249441872e-01,2.172320506080769320e-01,2.538429845266635398e-01,2.949294139565941109e-01,1.932160938546065854e-01,1.817833729799986919e-01,2.959172250741624044e-01,2.506135132922054920e-01,1.995879359081802473e-01,2.116732287288245473e-01,3.358181330409416576e-01,2.380632425475501801e-01,4.780122655523186825e-01,1.501681351057748692e-01,1.865106476261625401e-01,3.760545266733472669e-01,2.257804355525789841e-01,3.388022492794144913e-01,5.773477108002510461e-01,2.210799960479719051e-01,9.909084781132564412e-01,2.570219509654776413e-01,3.381769422604312680e-01,2.566681365606899856e-01,2.236551122564967020e-01,2.340009910877197674e-01,7.180811439062391166e-01,5.778369027973818683e-01,4.321395098617393238e-01,2.679911683192794936e-01,2.152984712965489988e-01,1.989666812265005191e-01,4.326421786849625750e-01,3.210716693540442979e-01,2.630613609702503464e-01,3.766510736724260067e-01,3.325981903699243292e-01,3.113879852574341633e-01,2.554024144460642631e-01,3.985973622998960630e-01,2.443773396970991829e-01,2.199222689643645090e-01,3.347273799082964851e-01,2.506127690573257683e-01,2.090582770731368445e-01,2.447924173229070188e-01,2.190614426763539679e-01,2.574099026243186206e-01,2.709445604275011465e-01,3.072284423843210099e-01,1.822372209644711472e-01
3.019260562391513636e-01,2.139231453334777822e-01,4.969358481941354988e-01,2.120037389584977783e-01,0.000000000000000000e+00,1.500927244675894778e-01,3.957088711631457922e-01,2.000458294185633035e-01,3.126046373031687864e-01,2.168158633684138525e-01,6.639268965829198121e-01,2.095583834362180209e-01,2.873089584512388273e-01,1.859497467755565348e-01,3.618671505058462801e-01,3.423306935225327585e-01,2.631576694406633221e-01,2.413414815682874970e-01,3.474176245955431508e-01,2.657714801322799136e-01,2.678498612521122979e-01,1.912259892162757602e-01,4.836111710380466278e-01,2.993648715425114570e-01,2.164373320459320738e-01,1.162184549554864388e+00,2.403101059617541724e-01,1.717208373192229409e-01,1.534272446342381802e-01,1.713034469901757451e-01,1.492716331856814849e-01,2.543621887085333322e-01,2.239109436395175790e-01,1.730613849071550581e-01,3.272112889935501201e-01,2.232311876397155004e-01,2.750116606814267950e-01,1.852495137114491541e-01,2.176596740429488364e-01,2.208172649318376202e-01,1.917668056056954784e-01,2.217513185419166533e-01,7.319275458788294664e-01,1.780210208236763236e-01,2.197670932740846128e-01,2.031500039805173019e-01,2.260622869760817721e-01,3.595642722382955681e-01,2.024932213185052232e-01,1.918580851573478130e-01,2.043111516056467236e-01,2.466554458600891397e-01,2.620321629438479016e-01,2.633652540114823637e-01,2.261662351802498083e-01,1.789284387539229471e-01,3.222928615707902900e-01,2.056392416099136478e-01,2.378905993297411037e-01,2.156942449807289774e-01,2.823783665872470205e-01,2.510568532624102289e-01,4.415993303924741209e-01,1.674036744665181597e-01,2.220635292662093141e-01,2.874425910836975184e-01,1.939806774360205432e-01,3.211222637130298763e-01,4.583807164581217286e-01,2.546173037208304679e-01,9.746539618456021570e-01,1.895499552404620314e-01,3.370303798703069287e-01,1.805733745408890645e-01,1.958296635622677195e-01,2.006008373750742813e-01,7.469109898003761794e-01,4.872473289973707766e-01,3.094412170143150398e-01,2.431339946004967834e-01,2.040927080098229318e-01,1.892078480782393157e-01,4.006749002346239319e-01,2.609255913840266006e-01,2.003935103113372307e-01,3.650936884885195299e-01,2.818032679875752677e-01,2.620440163128696653e-01,2.388757787547092226e-01,3.946621821439242339e-01,2.131702174546803441e-01,1.671701746897863439e-01,4.119330280374307041e-01,1.770431657416207116e-01,2.042428346367227698e-01,2.725916244804876820e-01,1.809563660803912288e-01,2.473172651495527674e-01,2.002076755300808975e-01,2.698272899315299345e-01,2.017185605065412446e-01
3.760891676779688497e-01,2.973828865295490287e-01,6.013538942117891972e-01,2.064975377258265743e-01,1.500927244675894778e-01,0.000000000000000000e+00,4.923593059865951638e-01,2.646357064405875370e-01,4.016720025879781941e-01,3.186628943785111412e-01,6.971649570519393713e-01,3.205662550483399098e-01,3.754790808012660186e-01,2.611706725253697403e-01,4.470659746232505949e-01,3.740377790863772534e-01,3.665897485669054046e-01,3.029203240442182032e-01,4.267376892069552063e-01,3.034356757269817129e-01,3.445590974186696354e-01,2.728367090018604113e-01,5.804072829262387767e-01,3.336301705947078977e-01,3.265159285599916750e-01,1.030252044604088812e+00,2.703218784329685098e-01,2.559019221170915070e-01,2.391830107495438451e-01,2.678791222274805595e-01,2.131573752683573186e-01,3.754338711779079407e-01,3.111487774853041177e-01,2.346525874041553994e-01,4.282488196487888032e-01,2.558185256912322014e-01,3.238939817739452387e-01,2.339867629472414112e-01,2.574366947018825735e-01,2.805623700743256066e-01,2.746380353800847995e-01,2.488336469328676914e-01,7.746287624077854428e-01,2.624613448067562027e-01,2.394304833622233897e-01,2.371889629351260353e-01,2.913884553332013461e-01,4.249925028049270637e-01,2.436083986831736325e-01,2.449590575643918466e-01,2.621083570803930396e-01,2.655589338657926568e-01,3.149988788266709916e-01,3.237015930483425619e-01,2.626086133235674414e-01,2.149733793371890744e-01,3.342406682001963780e-01,3.003875864504040871e-01,2.955728915366535592e-01,3.068103012252784145e-01,3.646928725273068661e-01,3.260305229930444693e-01,5.223428095996383025e-01,1.999478332490065569e-01,2.512262887186770266e-01,4.568575184388373733e-01,2.540730945774366534e-01,3.577074468412292374e-01,4.625181916239879953e-01,2.640868146605379607e-01,1.050686502536656075e+00,2.713526234002110460e-01,3.261299543692085523e-01,2.766763229194404428e-01,2.849145239463417578e-01,2.871501363966497689e-01,7.112376975596633732e-01,6.527995152944998658e-01,4.013843481931069768e-01,3.085368692277272729e-01,2.659271417012408767e-01,2.892722395419738968e-01,3.916717749632511181e-01,3.598221871943848571e-01,3.002521111113725105e-01,4.330558807629130147e-01,3.405527603551909976e-01,3.712474696179114408e-01,3.523460125500081919e-01,4.595115603019195305e-01,2.872295875247234953e-01,2.759276662609978503e-01,3.399479192543537476e-01,2.605435792476696877e-01,2.576233696774941073e-01,3.500651160216421420e-01,2.217569352364261448e-01,3.167055053837595224e-01,3.095817052010975123e-01,3.134381948050638522e-01,2.055834375831385730e-01
5.430536444467127799e-01,3.891460337301029249e-01,5.567969316194982810e-01,4.722792308669643280e-01,3.957088711631457922e-01,4.923593059865951638e-01,0.000000000000000000e+00,3.356418875515674305e-01,3.688487197809549034e-01,3.400104880382995853e-01,7.863765481312180450e-01,3.067732574594908002e-01,3.330559404280775126e-01,3.027121491361199901e-01,4.960611533357746072e-01,5.061398536390236957e-01,4.059207914330316136e-01,3.582273013244735571e-01,3.645412776993516291e-01,4.540682812668526136e-01,3.289809332897305483e-01,3.600937600983428188e-01,5.305254776016772311e-01,4.220424932615018943e-01,3.894660958038579368e-01,1.197386850198904895e+00,3.922972448183592586e-01,3.361484480735208447e-01,3.196138124328350427e-01,3.798051101881044778e-01,3.229235207067148172e-01,3.047921475270556346e-01,4.181574009791364510e-01,3.068647073185047924e-01,3.465900873335731047e-01,3.580177182499398869e-01,3.686303679291300650e-01,3.488976510818398991e-01,3.342789730172515128e-01,2.617324072853728367e-01,2.725578949179400245e-01,4.689204022373918423e-01,6.097599253545262776e-01,3.238401488419471175e-01,3.816450218052243049e-01,4.497017107865524110e-01,3.187814426905126730e-01,5.119854132408847569e-01,3.621020025564862799e-01,3.998743479383946031e-01,3.980593956018347868e-01,4.410628524788631211e-01,3.605868806054218778e-01,3.961596161306111252e-01,3.283200801118910661e-01,3.709846314602960327e-01,4.515394878749720009e-01,4.641975106495974668e-01,3.966000605838810866e-01,4.597477780148817583e-01,4.657409155969091108e-01,4.668655412747085842e-01,6.100713100533416977e-01,3.815585547818092227e-01,3.644992018106185672e-01,3.586481296424470777e-01,3.215175028093745224e-01,4.577016960956042935e-01,6.238532879727001212e-01,4.526827810665343677e-01,1.079451079633981792e+00,3.902721069743596560e-01,5.075577673011621993e-01,3.639257778138990096e-01,3.598893709083791359e-01,3.326022612561996272e-01,8.171244972321978217e-01,5.771480384278460107e-01,5.083608869101787775e-01,4.191817624761774441e-01,4.074117750064045751e-01,3.663926794862907288e-01,5.499865027727282030e-01,4.719744472248137424e-01,3.936145577114801286e-01,4.950537866354316474e-01,4.822648236239450714e-01,4.764748950065895716e-01,3.369875167154714468e-01,4.473880833208566665e-01,3.355297468140597816e-01,3.772370568451430817e-01,6.033246851749241024e-01,3.642822218274639479e-01,3.913325860307302895e-01,3.659596639852338296e-01,3.970751489644041010e-01,3.720310800792746564e-01,4.018135536902451843e-01,4.304960400761337347e-01,4.495966921367229308e-01
2.628960224719187888e-01,2.944736683604969318e-01,3.924483087311514407e-01,1.786287262547976429e-01,2.000458294185633035e-01,2.646357064405875370e-01,3.356418875515674305e-01,1.133537708142284828e-13,3.116872266313438500e-01,2.151412361004025886e-01,7.158958465552751615e-01,1.690084783763511345e-01,1.899367850341789898e-01,1.127120458753743115e-01,3.309010276150936569e-01,3.064566856970178943e-01,2.741859833787558820e-01,2.652050375852363917e-01,2.352690569654789510e-01,3.217080384777906144e-01,2.354550618656535699e-01,1.986645821869013062e-01,5.237564060161350454e-01,3.149650376145421982e-01,2.795015088905326017e-01,1.293259832476245652e+00,2.099175821839652789e-01,1.441965824271407293e-01,1.288523555839400370e-01,1.478361308278721697e-01,1.187465023969667133e-01,2.108202803532642777e-01,2.329858658298580298e-01,1.809842180784770882e-01,3.050198478309471550e-01,1.779061540998136959e-01,2.080284667718363956e-01,1.278514475439527232e-01,1.562140496308961346e-01,1.769094744180419454e-01,1.841873243164202645e-01,2.261075139117169064e-01,7.379560626105261534e-01,1.382365303013695090e-01,1.412164378618578908e-01,1.949155445225994043e-01,1.981726938259864568e-01,4.237912290496190781e-01,1.391570440901626071e-01,1.495628708627303460e-01,1.392101902841662575e-01,1.853615863352734427e-01,1.700374646728387562e-01,2.346254775663225711e-01,1.491282070779336166e-01,1.717639707566860352e-01,2.836481608776920682e-01,2.005413437314043090e-01,2.162329175646162671e-01,2.357309662567902420e-01,2.970918258552832647e-01,2.622407634542732735e-01,4.275137482092605801e-01,1.231280702856325515e-01,1.588114232545150273e-01,2.749832804413125942e-01,1.540748880740769877e-01,2.838354884912965836e-01,6.019302453503365680e-01,2.015848567908041788e-01,9.746802004625736426e-01,1.976196344370644287e-01,3.451972644747332009e-01,2.092294109284580372e-01,1.460279893320719502e-01,1.549119436557488960e-01,7.868914311384402893e-01,4.662936019846289915e-01,3.840935128961872058e-01,2.092641956663935376e-01,1.876408163380260952e-01,1.509217163810938622e-01,4.598508707121342631e-01,2.769134613588092320e-01,2.304195588560478125e-01,3.549660689837172978e-01,3.019720976238202681e-01,2.665909298677568984e-01,1.863513297389078893e-01,3.647167680221607977e-01,2.132466447666466758e-01,1.665958830450438022e-01,3.897489933741722368e-01,1.544797646689963777e-01,1.475755115825234665e-01,1.937064511089365837e-01,1.769633090028601696e-01,1.731476506756348677e-01,2.148680060608938458e-01,2.980217757798456768e-01,1.800890969115245266e-01
3.669717780231185333e-01,2.420470222178421338e-01,4.482793284945960632e-01,3.570715436603927317e-01,3.126046373031687864e-01,4.016720025879781941e-01,3.688487197809549034e-01,3.116872266313438500e-01,0.000000000000000000e+00,2.028121127867779094e-01,4.439423203432012466e-01,2.311319691690997269e-01,3.958020565382496248e-01,2.523273286599043708e-01,3.666197054489011009e-01,3.787405206149176973e-01,3.062217408904330807e-01,3.567265229268503646e-01,5.186304508007737457e-01,2.866331795121369597e-01,2.708548079485793014e-01,2.663235182257457367e-01,3.601059450731161071e-01,2.867020037979206570e-01,2.884088240831412797e-01,1.019681035001759772e+00,3.000511624091561913e-01,3.294280492034910024e-01,2.039329403852656597e-01,2.449109768668770171e-01,2.544226264365246903e-01,3.591281137290913694e-01,3.353203921635798945e-01,2.561660166481857237e-01,3.068928724939076202e-01,2.490147942493285971e-01,3.048375942877319389e-01,2.342216691954157604e-01,2.594478485627204067e-01,3.044693271275402680e-01,2.725935966442880609e-01,2.826384047141160538e-01,5.645340463478746296e-01,2.580235511136689253e-01,2.748998757003950910e-01,2.648360123157400547e-01,3.005527006363628573e-01,3.480452823454743827e-01,3.101162275490298992e-01,2.936999543351122011e-01,3.295097981635357609e-01,3.667649637832548493e-01,4.174928781117107635e-01,4.108215346946424429e-01,2.536986231117571711e-01,3.127311657051019544e-01,3.188445516392135470e-01,3.373158481006168774e-01,3.599271215325104967e-01,3.310385004753106930e-01,3.198501221607903400e-01,4.194070014101891619e-01,6.238018318777215354e-01,3.388883081138043263e-01,3.269778152114160008e-01,3.665816899963341147e-01,2.284121268412564465e-01,2.155975636752185398e-01,4.207659590487085044e-01,3.823083806620496405e-01,1.011107967637479899e+00,2.554039078725254264e-01,2.702947753908128137e-01,2.607565916655881777e-01,2.503968765623915127e-01,2.932144376532512808e-01,7.586048199977905027e-01,4.877384672859882420e-01,4.215859976435423206e-01,2.616975515096449101e-01,2.852288520816514961e-01,2.927053319250993990e-01,3.078692563043687880e-01,2.647527134374638713e-01,2.492601986873252962e-01,3.407973458279662804e-01,4.978839630500708768e-01,3.972943948349227927e-01,3.004706070226081938e-01,2.334719359910444325e-01,2.853956930433221295e-01,3.207719837988987077e-01,3.287269698956163388e-01,3.118847916563993738e-01,3.030338156030465413e-01,3.654295319230758121e-01,2.699579022207408974e-01,3.566597015297270357e-01,3.214778713132611099e-01,2.478505744360099960e-01,2.848311483976775360e-01
3.014736093103186354e-01,2.371842856136663347e-01,4.376415259351844611e-01,2.610873423287332074e-01,2.168158633684138525e-01,3.186628943785111412e-01,3.400104880382995853e-01,2.151412361004025886e-01,2.028121127867779094e-01,2.560174294785610982e-13,5.601022997962130656e-01,1.808531915768640808e-01,2.944403185894853836e-01,1.750923793973383491e-01,3.677780632609153333e-01,3.086490544509712386e-01,2.580509353824043117e-01,2.973514733301634294e-01,4.016457240013362462e-01,2.889201538199736019e-01,2.376341717361868389e-01,2.171190577650494724e-01,3.718584648060052622e-01,2.621195099582315224e-01,2.306296465146645547e-01,1.134556433572361911e+00,2.734757036065535996e-01,2.414300413443195570e-01,1.701548639697225695e-01,1.847724650686710657e-01,1.822476191298273429e-01,2.411037756924012676e-01,2.880260552491561432e-01,1.950613468491371183e-01,2.868989280968508027e-01,2.508818929576693835e-01,2.666951435804862935e-01,1.990111751254093342e-01,2.115377478028068747e-01,2.494998102357799397e-01,2.317533630664749822e-01,2.338612442709606665e-01,6.928282169568238391e-01,2.086377093586838649e-01,2.258016810152656539e-01,2.321213947001012912e-01,2.556665961146726840e-01,3.268816706268913297e-01,2.161842100973269121e-01,2.150488803378343139e-01,2.323249075231109684e-01,2.915263365357412262e-01,3.078228691872082479e-01,3.201815707443893544e-01,1.902934522825501240e-01,2.361197939763005627e-01,3.047178025023516978e-01,2.795528523053432135e-01,2.717551584832789136e-01,2.834088400326973956e-01,3.356989793404969724e-01,3.152272894771598333e-01,4.828552758749031781e-01,2.165927296253661316e-01,2.297825672750805071e-01,2.778876655013728936e-01,1.806405068605695385e-01,2.499944232411165368e-01,4.652107562193470436e-01,2.642557576347221993e-01,1.047408417709707162e+00,2.306895880565055235e-01,2.795809667777665597e-01,1.704875188492014360e-01,1.724357457629377421e-01,2.122875169988102106e-01,6.588594196939150383e-01,5.234131070718026635e-01,3.367884858341585463e-01,2.081078884116529526e-01,2.185212160597819198e-01,1.840885027082199699e-01,3.359141350245271607e-01,2.357209237991395590e-01,2.242240489594840014e-01,3.320273534764628387e-01,3.405009558560092575e-01,3.227846980354805995e-01,2.211815203833560339e-01,2.816914815204554223e-01,2.178065753297335760e-01,2.117036662480015208e-01,3.283845725591852949e-01,2.067620805481468205e-01,2.099219300135460875e-01,2.470337261741712975e-01,1.943419864610645975e-01,2.574698454400029535e-01,2.296447544888577941e-01,2.412670152396625411e-01,2.135543082456413666e-01
